"8puzzle-hard_2";"paralelo - primeira solução";8;"sim";31;19308;12830;6586;19308;82;14256;594;1;0;1;0,005495;1,376
"8puzzle-impossible_1";"sequencial";"não";0;181394;182782;19597;181394;1387;293679;11868;0;0;0;1,423808
"8puzzle-impossible_1";"paralelo - procura exaustiva";2;"não";0;181397;192679;23575;181397;11281;304395;27642;0;0;0;1,07497;1,325
"8puzzle-impossible_1";"paralelo - procura exaustiva";4;"não";0;181384;196762;23617;181384;15377;311099;31382;0;0;0;0,585431;2,432
"8puzzle-impossible_1";"paralelo - procura exaustiva";6;"não";0;181376;190892;22763;181376;9514;302406;24655;0;0;0;0,378306;3,764
"8puzzle-impossible_1";"paralelo - procura exaustiva";8;"não";0;181373;198578;24954;181373;17204;312896;34552;0;0;0;0,34438;4,134
"8puzzle-impossible_1";"paralelo - primeira solução";2;"não";0;181391;192648;23643;181391;11256;304364;27573;0;0;0;1,075699;1,324
"8puzzle-impossible_1";"paralelo - primeira solução";4;"não";0;181385;196969;23789;181385;15582;311438;31608;0;0;0;0,58499;2,434
"8puzzle-impossible_1";"paralelo - primeira solução";6;"não";0;181385;191105;22817;181385;9718;302600;25045;0;0;0;0,390321;3,648
"8puzzle-impossible_1";"paralelo - primeira solução";8;"não";0;181377;205942;26550;181377;24564;323465;43636;0;0;0;0,38412;3,707
"8puzzle-impossible_2";"sequencial";"não";0;181401;182676;19530;181401;1274;293614;11700;0;0;0;1,409324
"8puzzle-impossible_2";"paralelo - procura exaustiva";2;"não";0;181395;192482;23141;181395;11086;304162;27378;0;0;0;1,090298;1,293
"8puzzle-impossible_2";"paralelo - procura exaustiva";4;"não";0;181386;197151;23396;181386;15764;311527;31964;0;0;0;0,591487;2,383
"8puzzle-impossible_2";"paralelo - procura exaustiva";6;"não";0;181377;190038;22390;181377;8659;301348;23532;0;0;0;0,37696;3,739
"8puzzle-impossible_2";"paralelo - procura exaustiva";8;"não";0;181371;207975;26682;181371;26603;325900;46557;0;0;0;0,383639;3,674
"8puzzle-impossible_2";"paralelo - primeira solução";2;"não";0;181396;192593;23158;181396;11196;304376;27489;0;0;0;1,099454;1,282
"8puzzle-impossible_2";"paralelo - primeira solução";4;"não";0;181381;196672;23296;181381;15289;310787;31421;0;0;0;0,591402;2,383
"8puzzle-impossible_2";"paralelo - primeira solução";6;"não";0;181381;190102;22352;181381;8720;301508;23563;0;0;0;0,377078;3,737
"8puzzle-impossible_2";"paralelo - primeira solução";8;"não";0;181372;199462;24525;181372;18089;314099;35609;0;0;0;0,337173;4,18
