Medições - 8puzzle
Algoritmo A* - sequencial
"8puzzle-easy_1";"sequencial";"sim";18;192;117;77;192;0;122;1;1;0;1;0,000131
"numberlink-2";"sequencial";"sim";12;158;44;116;158;0;19;0;1;0;1;0,000136
"numberlink-3";"sequencial";"sim";31;1723;434;1292;1723;0;589;0;1;0;1;0,00112
"numberlink-4";"sequencial";"sim";24;3482;774;2711;3482;0;1428;0;1;0;1;0,00196
"numberlink-5";"sequencial";"sim";22;112890;41277;71615;112890;0;41885;0;1;0;1;0,151094
Algoritmo A* - paralelo - procura exaustiva
"numberlink-1";paralelo - procura exaustiva;2;"sim";8;64;55;26;64;0;31;0;5;4;1;0,000135;0,296
"numberlink-1";paralelo - procura exaustiva;4;"sim";8;60;54;24;60;0;29;0;4;3;1;0,000143;0,28
"numberlink-1";paralelo - procura exaustiva;6;"sim";8;58;55;22;58;0;30;0;4;3;1;0,000129;0,31
"numberlink-1";paralelo - procura exaustiva;8;"sim";8;56;54;20;56;0;30;0;3;2;1;0,000128;0,313
"numberlink-2";paralelo - procura exaustiva;2;"sim";12;877;535;345;877;0;384;0;34;34;1;0,000961;0,142
"numberlink-2";paralelo - procura exaustiva;4;"sim";12;785;474;310;785;0;340;0;30;29;1;0,000962;0,141
"numberlink-2";paralelo - procura exaustiva;6;"sim";12;843;530;339;843;0;440;0;32;31;1;0,000813;0,167
"numberlink-2";paralelo - procura exaustiva;8;"sim";12;749;441;323;749;0;337;0;27;26;1;0,001099;0,124
"numberlink-3";paralelo - procura exaustiva;2;"sim";31;21069;7251;13698;21069;0;13709;0;11;10;1;0,011014;0,102
"numberlink-3";paralelo - procura exaustiva;4;"sim";31;23110;8210;13952;23110;0;16501;0;15;14;1;0,008724;0,128
"numberlink-3";paralelo - procura exaustiva;6;"sim";31;26484;10175;16495;26484;0;21918;0;16;15;1;0,008292;0,135
"numberlink-3";paralelo - procura exaustiva;8;"sim";31;25946;9608;13071;25946;0;19569;0;18;17;1;0,008281;0,135
"numberlink-4";paralelo - procura exaustiva;2;"sim";24;79374;22281;56560;79374;0;52916;0;48;47;1;0,054625;0,036
"numberlink-4";paralelo - procura exaustiva;4;"sim";24;81346;23492;56888;81346;0;56361;0;58;57;1;0,039515;0,05
"numberlink-4";paralelo - procura exaustiva;6;"sim";24;83468;24511;57219;83468;0;61011;0;65;64;1;0,03793;0,052
"numberlink-4";paralelo - procura exaustiva;8;"sim";24;83701;24922;57419;83701;0;61773;0;64;63;1;0,036243;0,054
"numberlink-5";paralelo - procura exaustiva;2;"sim";22;752292;324240;428040;752292;0;350720;0;704;703;1;5,61332;0,027
"numberlink-5";paralelo - procura exaustiva;4;"sim";22;755978;328113;427921;755978;0;361345;0;704;703;1;3,123139;0,048
"numberlink-5";paralelo - procura exaustiva;6;"sim";22;758195;330447;427796;758195;0;367295;0;704;703;1;2,339092;0,065
"numberlink-5";paralelo - procura exaustiva;8;"sim";22;760731;336066;426273;760731;0;373839;0;704;703;1;2,078682;0,073
Algoritmo A* - paralelo - primeira solução
"numberlink-1";paralelo - primeira solução;2;"sim";8;46;28;25;46;0;8;0;1;0;1;9,8e-05;0,408
"numberlink-1";paralelo - primeira solução;4;"sim";8;50;37;24;50;0;16;0;1;0;1;9,3e-05;0,43
"numberlink-1";paralelo - primeira solução;6;"sim";8;49;42;21;49;0;19;0;1;0;1;9,7e-05;0,412
"numberlink-1";paralelo - primeira solução;8;"sim";8;47;42;19;47;0;18;0;1;0;1;0,000105;0,381
"numberlink-2";paralelo - primeira solução;2;"sim";12;179;68;115;179;0;24;0;1;0;1;0,000262;0,519
"numberlink-2";paralelo - primeira solução;4;"sim";12;122;45;85;122;0;18;0;1;0;1;0,0002;0,68
"numberlink-2";paralelo - primeira solução;6;"sim";12;270;108;171;270;0;50;0;1;0;1;0,000316;0,43
"numberlink-2";paralelo - primeira solução;8;"sim";12;107;40;75;107;0;16;0;1;0;1;0,000208;0,654
"numberlink-3";paralelo - primeira solução;2;"sim";31;2586;630;1965;2586;0;785;0;1;0;1;0,001761;0,636
"numberlink-3";paralelo - primeira solução;4;"sim";31;1582;379;1250;1582;0;509;0;1;0;1;0,00141;0,794
"numberlink-3";paralelo - primeira solução;6;"sim";31;5884;1471;4423;5884;0;1977;0;1;0;1;0,001928;0,581
"numberlink-3";paralelo - primeira solução;8;"sim";"31-33";1859;442;1561;1859;0;705;0;1;0;1;0,001678;0,667
"numberlink-4";paralelo - primeira solução;2;"sim";24;4212;942;3273;4212;0;1322;0;1;0;1;0,002295;0,854
"numberlink-4";paralelo - primeira solução;4;"sim";"24-28";1583;358;1236;1583;0;365;0;1;0;1;0,001057;1,854
"numberlink-4";paralelo - primeira solução;6;"sim";"24-26";645;133;523;645;0;130;0;1;0;1;0,000779;2,516
"numberlink-4";paralelo - primeira solução;8;"sim";"24-26";849;178;707;849;0;208;0;1;0;1;0,000883;2,22
"numberlink-5";paralelo - primeira solução;2;"sim";22;121046;45594;75455;121046;0;50184;0;1;0;1;0,12864;1,175
"numberlink-5";paralelo - primeira solução;4;"sim";22;135126;52618;82514;135126;0;62320;0;1;0;1;0,091679;1,648
"numberlink-5";paralelo - primeira solução;6;"sim";22;132740;52390;80358;132740;0;63857;0;1;0;1;0,067499;2,238
"numberlink-5";paralelo - primeira solução;8;"sim";22;144050;56354;87705;144050;0;66749;0;1;0;1;0,064199;2,354
Medições - maze_bad
Algoritmo A* - sequencial
"maze_bad-1";"sequencial";"sim";22;40;36;6;40;0;0;0;1;0;1;7,9e-05
"maze_bad-2";"sequencial";"sim";50;311;277;36;311;0;0;0;1;0;1;0,000648
"maze_bad-3";"sequencial";"sim";66;344;303;43;344;0;0;0;1;0;1;0,000833
"maze_bad-4";"sequencial";"sim";130;8749;8507;246;8749;0;0;0;1;0;1;0,014772
"maze_bad-5";"sequencial";"sim";174;1251;1220;35;1251;0;0;0;1;0;1;0,003516
"maze_bad-6";"sequencial";"sim";162;47266;43489;3779;47266;0;0;0;1;0;1;0,198083
"maze_bad-7";"sequencial";"sim";178;26084;24735;1382;26084;0;0;0;1;0;1;0,123117
Algoritmo A* - paralelo - procura exaustiva
"maze_bad-1";paralelo - procura exaustiva;2;"sim";22;48;48;5;48;0;0;0;1;0;1;0,000212;0,373
"maze_bad-1";paralelo - procura exaustiva;4;"sim";22;49;50;4;49;0;0;0;1;0;1;0,000233;0,339
"maze_bad-1";paralelo - procura exaustiva;6;"sim";22;48;48;5;48;0;0;0;1;0;1;0,000246;0,321
"maze_bad-1";paralelo - procura exaustiva;8;"sim";22;49;50;8;49;0;0;0;1;0;1;0,000239;0,331
"maze_bad-2";paralelo - procura exaustiva;2;"sim";50;318;291;35;318;0;0;0;2;1;1;0,000827;0,784
"maze_bad-2";paralelo - procura exaustiva;4;"sim";50;343;320;38;343;0;0;0;2;1;1;0,000761;0,852
"maze_bad-2";paralelo - procura exaustiva;6;"sim";50;392;380;40;392;0;0;0;2;1;1;0,000844;0,768
"maze_bad-2";paralelo - procura exaustiva;8;"sim";50;423;418;37;423;0;0;0;1;1;1;0,000901;0,719
"maze_bad-3";paralelo - procura exaustiva;2;"sim";66;423;387;44;423;0;0;0;2;1;1;0,001031;0,808
"maze_bad-3";paralelo - procura exaustiva;4;"sim";66;484;451;48;484;0;0;0;2;1;1;0,000932;0,894
"maze_bad-3";paralelo - procura exaustiva;6;"sim";66;495;463;105;495;0;0;0;2;1;1;0,001171;0,711
"maze_bad-3";paralelo - procura exaustiva;8;"sim";66;662;628;64;662;0;0;0;2;1;1;0,001052;0,792
"maze_bad-4";paralelo - procura exaustiva;2;"sim";130;9292;9090;242;9292;0;0;0;16;15;1;0,011409;1,295
"maze_bad-4";paralelo - procura exaustiva;4;"sim";130;9299;9146;253;9299;0;0;0;15;15;1;0,007065;2,091
"maze_bad-4";paralelo - procura exaustiva;6;"sim";130;9310;9120;297;9310;0;0;0;16;15;1;0,005686;2,598
"maze_bad-4";paralelo - procura exaustiva;8;"sim";130;9457;9377;286;9457;0;0;0;16;15;1;0,005132;2,878
"maze_bad-5";paralelo - procura exaustiva;2;"sim";174;1338;1306;42;1338;0;0;0;1;0;1;0,002761;1,273
"maze_bad-5";paralelo - procura exaustiva;4;"sim";174;1416;1381;53;1416;0;0;0;1;0;1;0,002076;1,694
"maze_bad-5";paralelo - procura exaustiva;6;"sim";174;1530;1493;56;1530;0;0;0;1;0;1;0,001923;1,828
"maze_bad-5";paralelo - procura exaustiva;8;"sim";174;1633;1597;62;1633;0;0;0;1;0;1;0,001973;1,782
"maze_bad-6";paralelo - procura exaustiva;2;"sim";162;62457;57647;4755;62457;0;0;0;8;7;1;0,181241;1,093
"maze_bad-6";paralelo - procura exaustiva;4;"sim";162;62457;57890;4582;62457;0;0;0;8;7;1;0,103661;1,911
"maze_bad-6";paralelo - procura exaustiva;6;"sim";162;62464;57934;4448;62464;0;0;0;8;7;1;0,077946;2,541
"maze_bad-6";paralelo - procura exaustiva;8;"sim";162;62933;60100;3898;62933;0;0;0;8;7;1;0,081069;2,443
"maze_bad-7";paralelo - procura exaustiva;2;"sim";178;31479;29885;1610;31479;0;0;0;4;3;1;0,086579;1,422
"maze_bad-7";paralelo - procura exaustiva;4;"sim";178;31485;29961;1581;31485;0;0;0;4;3;1;0,04887;2,519
"maze_bad-7";paralelo - procura exaustiva;6;"sim";178;31509;30027;1522;31509;0;0;0;4;3;1;0,03542;3,476
"maze_bad-7";paralelo - procura exaustiva;8;"sim";178;32466;31331;1776;32466;0;0;0;4;3;1;0,033007;3,73
Algoritmo A* - paralelo - primeira solução
"maze_bad-1";paralelo - primeira solução;2;"sim";22;47;48;5;47;0;0;0;1;0;1;0,000172;0,459
"maze_bad-1";paralelo - primeira solução;4;"sim";22;49;50;4;49;0;0;0;1;0;1;0,000179;0,441
"maze_bad-1";paralelo - primeira solução;6;"sim";22;47;48;5;47;0;0;0;1;0;1;0,000208;0,38
"maze_bad-1";paralelo - primeira solução;8;"sim";22;49;50;8;49;0;0;0;1;0;1;0,000223;0,354
"maze_bad-2";paralelo - primeira solução;2;"sim";50;273;245;33;273;0;0;0;1;0;1;0,000762;0,85
"maze_bad-2";paralelo - primeira solução;4;"sim";50;319;295;38;319;0;0;0;1;0;1;0,000708;0,915
"maze_bad-2";paralelo - primeira solução;6;"sim";50;381;368;39;381;0;0;0;1;0;1;0,000782;0,829
"maze_bad-2";paralelo - primeira solução;8;"sim";50;414;409;37;414;0;0;0;1;0;1;0,000867;0,747
"maze_bad-3";paralelo - primeira solução;2;"sim";66;401;365;44;401;0;0;0;1;0;1;0,000957;0,87
"maze_bad-3";paralelo - primeira solução;4;"sim";66;480;447;47;480;0;0;0;1;0;1;0,000869;0,959
"maze_bad-3";paralelo - primeira solução;6;"sim";66;486;454;104;486;0;0;0;1;0;1;0,001138;0,732
"maze_bad-3";paralelo - primeira solução;8;"sim";66;656;622;63;656;0;0;0;1;0;1;0,001027;0,811
"maze_bad-4";paralelo - primeira solução;2;"sim";"130-134";8374;8205;238;8374;0;0;0;1;0;1;0,010204;1,448
"maze_bad-4";paralelo - primeira solução;4;"sim";130;8380;8220;255;8380;0;0;0;1;0;1;0,006175;2,392
"maze_bad-4";paralelo - primeira solução;6;"sim";130;8496;8346;296;8496;0;0;0;1;0;1;0,004897;3,017
